sponsor_zip,total,lat,lng,major_city,state
77072,807,29.69,-95.59,Houston,TX
77073,347,30,-95.4,Houston,TX
77074,1116,29.69,-95.53,Houston,TX
77075,171,29.62,-95.26,Houston,TX
77076,418,29.85,-95.38,Houston,TX
77077,81,29.75,-95.63,Houston,TX
77078,66,29.85,-95.26,Houston,TX
77079,30,29.79,-95.6,Houston,TX
77080,1720,29.81,-95.52,Houston,TX
77081,2120,29.71,-95.48,Houston,TX
77082,138,29.74,-95.64,Houston,TX
77083,290,29.69,-95.65,Houston,TX
77084,499,29.83,-95.66,Houston,TX
77085,158,29.62,-95.49,Houston,TX
77086,264,29.92,-95.49,Houston,TX
77087,529,29.69,-95.3,Houston,TX
77088,381,29.88,-95.45,Houston,TX
77089,90,29.59,-95.22,Houston,TX
77090,161,30,-95.45,Houston,TX
77091,555,29.86,-95.44,Houston,TX
77092,790,29.83,-95.47,Houston,TX
77093,414,29.86,-95.34,Houston,TX
77094,2,29.76,-95.69,Houston,TX
77095,65,29.91,-95.64,Houston,TX
77096,197,29.67,-95.48,Houston,TX
77098,10,29.73,-95.42,Houston,TX
77099,565,29.67,-95.59,Houston,TX
77301,484,30.3,-95.43,Conroe,TX
77302,33,30.23,-95.36,Conroe,TX
77303,66,30.4,-95.4,Conroe,TX
77304,52,30.33,-95.52,Conroe,TX
77306,109,30.27,-95.31,Conroe,TX
77316,18,30.3,-95.7,Montgomery,TX
77318,13,30.44,-95.54,Willis,TX
77320,47,30.8,-95.5,Huntsville,TX
77327,296,30.3,-94.9,Cleveland,TX
77328,34,30.4,-95.2,Cleveland,TX
77331,2,30.6,-95.2,Coldspring,TX
77336,8,30.06,-95.1,Huffman,TX
77338,149,30.01,-95.29,Humble,TX
77339,13,30.05,-95.22,Kingwood,TX
77340,42,30.6,-95.6,Huntsville,TX
77345,1,30.06,-95.16,Kingwood,TX
77346,29,29.98,-95.18,Humble,TX
77351,17,30.7,-94.8,Livingston,TX
77354,38,30.2,-95.7,Magnolia,TX
77355,18,30.16,-95.75,Magnolia,TX
77356,4,30.4,-95.7,Montgomery,TX
77357,97,30.2,-95.2,New Caney,TX
77358,1,30.6,-95.4,New Waverly,TX
77362,7,30.16,-95.66,Pinehurst,TX
77363,2,30.3,-95.9,Plantersville,TX
77365,103,30.11,-95.27,Porter,TX
77371,5,30.5,-95,Shepherd,TX
77372,23,30.25,-95.17,Splendora,TX
77373,110,30.07,-95.37,Spring,TX
77375,87,30.09,-95.59,Tomball,TX
77377,27,30.06,-95.68,Tomball,TX
77378,50,30.5,-95.4,Willis,TX
77379,254,30.04,-95.53,Spring,TX
77380,120,30.14,-95.47,Spring,TX
77381,3,30.18,-95.5,Spring,TX
77384,5,30.23,-95.5,Conroe,TX
77385,40,30.18,-95.4,Conroe,TX
77386,215,30.09,-95.36,Spring,TX
77388,51,30.05,-95.47,Spring,TX
77389,47,30.13,-95.49,Spring,TX
77396,141,29.94,-95.25,Humble,TX
77406,17,29.6,-95.8,Richmond,TX
77407,29,29.66,-95.73,Richmond,TX
77414,17,28.9,-95.9,Bay City,TX
77417,6,29.48,-95.98,Beasley,TX
77418,13,30,-96.3,Bellville,TX
77419,1,28.9,-96.25,Blessing,TX
77422,7,29,-95.6,Brazoria,TX
77423,69,29.8,-96,Brookshire,TX
77426,1,30.1,-96.2,Chappell Hill,TX
77429,52,29.98,-95.66,Cypress,TX
77430,1,29.3,-95.7,Damon,TX
77433,59,29.96,-95.74,Cypress,TX
77434,17,29.6,-96.3,Eagle Lake,TX
77435,2,29.5,-96.1,East Bernard,TX
77437,47,29.2,-96.3,El Campo,TX
77441,2,29.7,-95.9,Fulshear,TX
77445,53,30.1,-96.1,Hempstead,TX
77447,23,30.1,-95.8,Hockley,TX
77449,300,29.83,-95.73,Katy,TX
77450,145,29.74,-95.74,Katy,TX
77458,1,28.94,-96.213,Midfield,TX
77459,28,29.53,-95.52,Missouri City,TX
77461,19,29.4,-95.8,Needville,TX
77464,1,29.52,-96.03,Orchard,TX
77465,3,28.6,-96.2,Palacios,TX
77469,118,29.5,-95.7,Richmond,TX
77470,1,29.53,-96.575,Rock Island,TX
77471,141,29.5,-95.9,Rosenberg,TX
77474,33,29.8,-96.2,Sealy,TX
77475,2,29.493,-96.675,Sheridan,TX
77477,85,29.63,-95.56,Stafford,TX
77478,6,29.62,-95.61,Sugar Land,TX
77479,5,29.56,-95.64,Sugar Land,TX
77480,4,29.1,-95.7,Sweeny,TX
77484,23,30.1,-95.9,Waller,TX
77485,4,29.6,-96,Wallis,TX
77486,4,29.1,-95.7,West Columbia,TX
77488,8,29.3,-96.1,Wharton,TX
77489,89,29.61,-95.51,Missouri City,TX
77493,165,29.85,-95.84,Katy,TX
77494,41,29.74,-95.84,Katy,TX
77498,61,29.64,-95.65,Sugar Land,TX
77502,206,29.68,-95.2,Pasadena,TX
77503,48,29.71,-95.16,Pasadena,TX
77504,193,29.65,-95.19,Pasadena,TX
77505,27,29.65,-95.14,Pasadena,TX
77506,331,29.71,-95.21,Pasadena,TX
77510,12,29.34,-95.09,Santa Fe,TX
77511,52,29.3,-95.2,Alvin,TX
77515,56,29.2,-95.4,Angleton,TX
77517,1,29.36,-95.14,Santa Fe,TX
77518,65,29.51,-94.98,Bacliff,TX
77520,52,29.75,-95,Baytown,TX
77521,127,29.82,-94.97,Baytown,TX
77523,5,29.8,-94.9,Baytown,TX
77530,176,29.78,-95.11,Channelview,TX
77531,17,29.06,-95.39,Clute,TX
77532,68,29.9,-95,Crosby,TX
77535,32,30.1,-94.9,Dayton,TX
77536,25,29.71,-95.12,Deer Park,TX
77539,132,29.5,-95,Dickinson,TX
77541,29,29,-95.3,Freeport,TX
77545,42,29.54,-95.47,Fresno,TX
77546,17,29.52,-95.19,Friendswood,TX
77547,32,29.74,-95.23,Galena Park,TX
77550,238,29.31,-94.77,Galveston,TX
77551,253,29.28,-94.84,Galveston,TX
77554,1,29.2,-95,Galveston,TX
77562,28,29.83,-95.05,Highlands,TX
77563,22,29.3,-95,Hitchcock,TX
77565,22,29.53,-95.03,Kemah,TX
77566,12,29.05,-95.48,Lake Jackson,TX
77568,31,29.4,-95,La Marque,TX
77571,15,29.69,-95.04,La Porte,TX
77573,106,29.5,-95.09,League City,TX
77575,14,30.1,-94.7,Liberty,TX
77577,1,29.27,-95.27,Liverpool,TX
77578,4,29.47,-95.37,Manvel,TX
77581,25,29.56,-95.28,Pearland,TX
77583,56,29.4,-95.4,Rosharon,TX
77584,28,29.54,-95.35,Pearland,TX
77586,27,29.58,-95.03,Seabrook,TX
77587,110,29.66,-95.23,South Houston,TX
77590,53,29.4,-94.89,Texas City,TX
77591,6,29.41,-95,Texas City,TX
77598,280,29.55,-95.14,Webster,TX
77611,3,30,-93.9,Bridge City,TX
77613,1,30.054,-94.343,China,TX
77619,32,29.95,-93.92,Groves,TX
77627,13,29.98,-94,Nederland,TX
77630,51,30.1,-93.9,Orange,TX
77632,6,30.2,-93.8,Orange,TX
77640,27,29.8,-94.1,Port Arthur,TX
77642,123,29.9,-93.93,Port Arthur,TX
77650,2,29.4,-94.6,Port Bolivar,TX
77651,5,29.98,-93.96,Port Neches,TX
77656,1,30.3,-94.2,Silsbee,TX
77657,2,30.23,-94.2,Lumberton,TX
77659,1,30.2,-94.4,Sour Lake,TX
77662,7,30.2,-94,Vidor,TX
77665,9,29.8,-94.3,Winnie,TX
77701,130,30.05,-94.07,Beaumont,TX
77702,43,30.09,-94.13,Beaumont,TX
77703,65,30.13,-94.11,Beaumont,TX
77705,62,29.9,-94.2,Beaumont,TX
77706,16,30.1,-94.17,Beaumont,TX
77707,138,30.05,-94.17,Beaumont,TX
77708,18,30.15,-94.16,Beaumont,TX
77713,15,30.1,-94.3,Beaumont,TX
77801,113,30.64,-96.36,Bryan,TX
77802,28,30.66,-96.32,Bryan,TX
77803,107,30.68,-96.39,Bryan,TX
77807,18,30.7,-96.5,Bryan,TX
77808,7,30.8,-96.4,Bryan,TX
77833,70,30.2,-96.4,Brenham,TX
77835,3,30.2,-96.6,Burton,TX
77836,12,30.5,-96.7,Caldwell,TX
77837,2,31,-96.7,Calvert,TX
77840,166,30.61,-96.32,College Station,TX
77845,13,30.5,-96.3,College Station,TX
77856,2,31.1,-96.4,Franklin,TX
77859,8,30.8,-96.4,Hearne,TX
77864,52,31,-95.9,Madisonville,TX
77865,1,31.2,-96.2,Marquez,TX
77868,21,30.4,-96.1,Navasota,TX
77872,4,30.9,-96.1,North Zulch,TX
77873,1,30.6,-95.8,Richards,TX
77879,6,30.4,-96.5,Somerville,TX
77901,30,28.81,-96.98,Victoria,TX
77904,5,28.9,-97,Victoria,TX
77905,3,28.7,-97,Victoria,TX
77954,6,29.1,-97.3,Cuero,TX
77957,11,29,-96.7,Edna,TX
77962,1,29.1,-96.5,Ganado,TX
77964,7,29.4,-96.8,Hallettsville,TX
77968,2,28.9,-96.8,Inez,TX
77975,1,29.56,-97.1,Moulton,TX
77979,22,28.6,-96.7,Port Lavaca,TX
77982,1,28.44,-96.43,Port O Connor,TX
77983,1,28.4,-96.6,Seadrift,TX
77988,2,28.849,-96.886,Telferner,TX
77995,17,29.2,-97.1,Yoakum,TX
78002,5,29.28,-98.74,Atascosa,TX
78003,2,29.8,-99.2,Bandera,TX
78006,93,29.9,-98.7,Boerne,TX
78010,2,29.9,-99.1,Center Point,TX
78013,6,30,-98.9,Comfort,TX
78015,9,29.7,-98.6,Boerne,TX
78016,4,29.2,-99,Devine,TX
78017,1,28.7,-99.2,Dilley,TX
78021,1,28.4,-98.9,Fowlerton,TX
78022,2,28.3,-98.2,George West,TX
78023,2,29.6,-98.8,Helotes,TX
78025,3,30.08,-99.29,Ingram,TX
78026,1,28.8,-98.5,Jourdanton,TX
78028,22,30.1,-99.2,Kerrville,TX
78040,56,27.51,-99.5,Laredo,TX
78041,14,27.8,-99.5,Laredo,TX
78043,30,27.4,-99.3,Laredo,TX
78045,18,27.8,-99.6,Laredo,TX
78046,31,27.4,-99.5,Laredo,TX
78059,3,29.2,-98.8,Natalia,TX
78061,8,28.9,-99.1,Pearsall,TX
78063,3,29.7,-98.9,Pipe Creek,TX
78065,4,29.1,-98.6,Poteet,TX
78069,6,29.19,-98.68,Somerset,TX
78070,20,29.9,-98.4,Spring Branch,TX
78071,1,28.5,-98.1,Three Rivers,TX
78073,9,29.24,-98.63,Von Ormy,TX
78076,5,26.9,-99.2,Zapata,TX
78101,1,29.35,-98.24,Adkins,TX
78102,1,28.4,-97.7,Beeville,TX
78107,1,28.7,-97.5,Berclair,TX
78108,9,29.57,-98.22,Cibolo,TX
78109,17,29.48,-98.28,Converse,TX
78112,10,29.2,-98.4,Elmendorf,TX
78113,1,28.9,-98.1,Falls City,TX
78114,6,29.1,-98.2,Floresville,TX
78118,4,28.9,-98,Karnes City,TX
78119,2,28.7,-97.9,Kenedy,TX
78124,4,29.5,-98.1,Marion,TX
78130,60,29.7,-98.1,New Braunfels,TX
78132,20,29.8,-98.2,New Braunfels,TX
78133,3,29.9,-98.2,Canyon Lake,TX
78140,8,29.3,-97.7,Nixon,TX
78146,1,28.62,-97.81,Pettus,TX
78148,14,29.55,-98.3,Universal City,TX
78151,1,28.9,-97.7,Runge,TX
78154,3,29.56,-98.27,Schertz,TX
78155,26,29.6,-97.9,Seguin,TX
78163,4,29.8,-98.5,Bulverde,TX
78201,233,29.48,-98.53,San Antonio,TX
78202,57,29.43,-98.46,San Antonio,TX
78203,29,29.41,-98.46,San Antonio,TX
78204,31,29.41,-98.51,San Antonio,TX
78207,230,29.42,-98.52,San Antonio,TX
78208,3,29.44,-98.46,San Antonio,TX
78209,18,29.49,-98.46,San Antonio,TX
78210,109,29.4,-98.46,San Antonio,TX
78211,80,29.34,-98.57,San Antonio,TX
78212,40,29.46,-98.49,San Antonio,TX
78213,246,29.52,-98.53,San Antonio,TX
78214,36,29.33,-98.48,San Antonio,TX
78215,1,29.44,-98.48,San Antonio,TX
78216,261,29.53,-98.48,San Antonio,TX
78217,63,29.55,-98.43,San Antonio,TX
78218,108,29.49,-98.4,San Antonio,TX
78219,23,29.45,-98.38,San Antonio,TX
78220,83,29.41,-98.39,San Antonio,TX
78221,45,29.29,-98.47,San Antonio,TX
78222,32,29.37,-98.39,San Antonio,TX
78223,68,29.3,-98.4,San Antonio,TX
78224,29,29.31,-98.54,San Antonio,TX
78225,17,29.38,-98.53,San Antonio,TX
78226,17,29.38,-98.56,San Antonio,TX
78227,85,29.39,-98.64,San Antonio,TX
78228,123,29.46,-98.57,San Antonio,TX
78229,54,29.51,-98.57,San Antonio,TX
78230,23,29.54,-98.56,San Antonio,TX
78231,16,29.57,-98.55,San Antonio,TX
78232,13,29.58,-98.48,San Antonio,TX
78233,31,29.56,-98.37,San Antonio,TX
78237,122,29.42,-98.57,San Antonio,TX
78238,24,29.47,-98.61,San Antonio,TX
78239,45,29.52,-98.36,San Antonio,TX
78240,25,29.52,-98.61,San Antonio,TX
78242,89,29.35,-98.6,San Antonio,TX
78244,19,29.48,-98.34,San Antonio,TX
78245,46,29.41,-98.72,San Antonio,TX
78247,8,29.57,-98.41,San Antonio,TX
78249,11,29.57,-98.62,San Antonio,TX
78250,20,29.5,-98.67,San Antonio,TX
78251,23,29.46,-98.67,San Antonio,TX
78252,16,29.34,-98.71,San Antonio,TX
78253,17,29.47,-98.8,San Antonio,TX
78254,8,29.54,-98.72,San Antonio,TX
78256,3,29.63,-98.62,San Antonio,TX
78257,19,29.64,-98.58,San Antonio,TX
78258,3,29.65,-98.51,San Antonio,TX
78259,2,29.63,-98.41,San Antonio,TX
78260,2,29.69,-98.52,San Antonio,TX
78261,2,29.68,-98.4,San Antonio,TX
78263,1,29.35,-98.31,San Antonio,TX
78264,13,29.21,-98.5,San Antonio,TX
78266,2,29.66,-98.32,San Antonio,TX
78332,5,27.7,-98.1,Alice,TX
78336,6,27.9,-97.1,Aransas Pass,TX
78355,1,27.2,-98.2,Falfurrias,TX
78363,1,27.5,-97.7,Kingsville,TX
78370,1,28,-97.6,Odem,TX
78374,2,27.91,-97.31,Portland,TX
78379,2,27.3,-97.9,Riviera,TX
78380,11,27.8,-97.7,Robstown,TX
78382,10,28.1,-96.8,Rockport,TX
78404,10,27.77,-97.4,Corpus Christi,TX
78405,59,27.77,-97.45,Corpus Christi,TX
78407,1,27.81,-97.44,Corpus Christi,TX
78408,10,27.8,-97.45,Corpus Christi,TX
78409,2,27.81,-97.51,Corpus Christi,TX
78410,5,27.84,-97.6,Corpus Christi,TX
78411,14,27.73,-97.39,Corpus Christi,TX
78412,10,27.72,-97.35,Corpus Christi,TX
78413,3,27.68,-97.4,Corpus Christi,TX
78414,4,27.63,-97.37,Corpus Christi,TX
78415,17,27.7,-97.5,Corpus Christi,TX
78416,25,27.75,-97.44,Corpus Christi,TX
78417,2,27.73,-97.47,Corpus Christi,TX
78418,5,27.5,-97.3,Corpus Christi,TX
78501,55,26.22,-98.24,Mcallen,TX
78503,23,26.15,-98.25,Mcallen,TX
78504,14,26.28,-98.23,Mcallen,TX
78516,27,26.18,-98.12,Alamo,TX
78520,25,26,-97.5,Brownsville,TX
78521,42,26,-97.3,Brownsville,TX
78526,28,25.98,-97.46,Brownsville,TX
78536,1,26.68,-98.44,Delmita,TX
78537,53,26.2,-98.1,Donna,TX
78538,3,26.4,-98,Edcouch,TX
78539,5,26.28,-98.18,Edinburg,TX
78541,12,26.5,-98.3,Edinburg,TX
78542,60,26.4,-98.1,Edinburg,TX
78550,26,26.2,-97.7,Harlingen,TX
78552,4,26.2,-97.8,Harlingen,TX
78557,3,26.1,-98.25,Hidalgo,TX
78558,1,26.297,-98.031,La Blanca,TX
78559,1,26.13,-97.82,La Feria,TX
78560,1,26.25,-98.51,La Joya,TX
78563,1,26.7,-98.2,Linn,TX
78564,1,26.712,-99.11,Lopeno,TX
78566,39,26.2,-97.4,Los Fresnos,TX
78569,1,26.4,-97.6,Lyford,TX
78570,15,26.2,-97.9,Mercedes,TX
78572,25,26.2,-98.4,Mission,TX
78573,39,26.3,-98.3,Mission,TX
78574,70,26.3,-98.4,Mission,TX
78575,2,26.03,-97.55,Olmito,TX
78576,9,26.3,-98.5,Penitas,TX
78577,56,26.2,-98.2,Pharr,TX
78578,13,26.1,-97.3,Port Isabel,TX
78580,1,26.5,-97.7,Raymondville,TX
78582,16,26.5,-98.7,Rio Grande City,TX
78584,12,26.6,-99,Roma,TX
78586,27,26.1,-97.6,San Benito,TX
78589,19,26.17,-98.14,San Juan,TX
78593,1,26.26,-97.81,Santa Rosa,TX
78595,3,26.3,-98.53,Sullivan City,TX
78596,21,26.2,-98,Weslaco,TX
78602,73,30.1,-97.3,Bastrop,TX
78605,5,30.7,-98,Bertram,TX
78606,1,30.1,-98.4,Blanco,TX
78609,1,30.77,-98.46,Buchanan Dam,TX
78610,62,30.1,-97.8,Buda,TX
78611,7,30.8,-98.3,Burnet,TX
78612,62,30.1,-97.5,Cedar Creek,TX
78613,30,30.5,-97.82,Cedar Park,TX
78615,3,30.5,-97.4,Coupland,TX
78616,48,29.9,-97.6,Dale,TX
78617,177,30.15,-97.58,Del Valle,TX
78619,3,30.1,-98.04,Driftwood,TX
78620,14,30.2,-98.1,Dripping Springs,TX
78621,71,30.3,-97.4,Elgin,TX
78624,48,30.3,-98.9,Fredericksburg,TX
78626,29,30.7,-97.6,Georgetown,TX
78628,23,30.6,-97.8,Georgetown,TX
78629,3,29.4,-97.5,Gonzales,TX
78631,4,30.3,-99.2,Harper,TX
78632,1,29.7,-97.5,Harwood,TX
78633,3,30.7,-97.8,Georgetown,TX
78634,28,30.55,-97.55,Hutto,TX
78639,53,30.68,-98.45,Kingsland,TX
78640,143,30,-97.8,Kyle,TX
78641,61,30.5,-97.9,Leander,TX
78642,5,30.7,-97.9,Liberty Hill,TX
78644,19,29.9,-97.7,Lockhart,TX
78645,13,30.44,-97.95,Leander,TX
78648,9,29.7,-97.6,Luling,TX
78650,4,30.3,-97.2,Mc Dade,TX
78652,9,30.13,-97.86,Manchaca,TX
78653,81,30.3,-97.5,Manor,TX
78654,131,30.6,-98.2,Marble Falls,TX
78655,6,29.8,-97.84,Martindale,TX
78656,6,29.9,-97.81,Maxwell,TX
78657,5,30.53,-98.37,Horseshoe Bay,TX
78659,9,30.2,-97.1,Paige,TX
78660,170,30.43,-97.6,Pflugerville,TX
78662,6,29.94,-97.43,Red Rock,TX
78663,1,30.4,-98.4,Round Mountain,TX
78664,79,30.5,-97.64,Round Rock,TX
78665,23,30.54,-97.65,Round Rock,TX
78666,79,29.9,-98,San Marcos,TX
78669,6,30.4,-98.1,Spicewood,TX
78676,5,30,-98.1,Wimberley,TX
78681,34,30.53,-97.72,Round Rock,TX
78702,22,30.26,-97.71,Austin,TX
78703,1,30.29,-97.77,Austin,TX
78704,158,30.24,-97.75,Austin,TX
78705,2,30.29,-97.74,Austin,TX
78717,11,30.49,-97.77,Austin,TX
78719,10,30.15,-97.67,Austin,TX
78721,52,30.27,-97.68,Austin,TX
78722,6,30.29,-97.72,Austin,TX
78723,298,30.3,-97.69,Austin,TX
78724,265,30.29,-97.61,Austin,TX
78725,20,30.25,-97.62,Austin,TX
78726,3,30.43,-97.84,Austin,TX
78727,24,30.43,-97.72,Austin,TX
78728,48,30.45,-97.69,Austin,TX
78729,12,30.45,-97.76,Austin,TX
78730,2,30.37,-97.84,Austin,TX
78731,12,30.35,-97.77,Austin,TX
78734,27,30.38,-97.96,Austin,TX
78735,59,30.27,-97.87,Austin,TX
78736,5,30.24,-97.89,Austin,TX
78737,4,30.2,-97.99,Austin,TX
78741,1146,30.23,-97.72,Austin,TX
78742,4,30.24,-97.66,Austin,TX
78744,387,30.18,-97.74,Austin,TX
78745,165,30.21,-97.8,Austin,TX
78746,1,30.3,-97.81,Austin,TX
78747,65,30.12,-97.75,Austin,TX
78748,38,30.16,-97.82,Austin,TX
78749,2,30.21,-97.86,Austin,TX
78750,13,30.41,-97.8,Austin,TX
78751,6,30.31,-97.72,Austin,TX
78752,620,30.34,-97.7,Austin,TX
78753,1509,30.38,-97.67,Austin,TX
78754,151,30.37,-97.64,Austin,TX
78756,2,30.32,-97.74,Austin,TX
78757,45,30.35,-97.73,Austin,TX
78758,999,30.38,-97.71,Austin,TX
78759,10,30.4,-97.75,Austin,TX
78801,2,29.4,-99.8,Uvalde,TX
78839,1,28.8,-99.9,Crystal City,TX
78840,2,29.8,-100.9,Del Rio,TX
78852,8,28.6,-100.3,Eagle Pass,TX
78861,3,29.4,-99.2,Hondo,TX
78873,10,29.8,-99.8,Leakey,TX
78883,1,29.67,-99.35,Tarpley,TX
78933,2,29.8,-96.4,Cat Spring,TX
78934,21,29.7,-96.6,Columbus,TX
78935,4,29.7,-96.4,Alleyton,TX
78938,2,29.85,-96.7,Ellinger,TX
78940,2,29.9,-96.7,Fayetteville,TX
78941,6,29.8,-97.1,Flatonia,TX
78942,26,30.2,-96.9,Giddings,TX
78943,1,29.7,-96.6,Glidden,TX
78945,4,29.9,-96.9,La Grange,TX
78948,1,30.3,-97,Lincoln,TX
78949,1,29.8,-97.1,Muldoon,TX
78954,1,30,-96.7,Round Top,TX
78956,2,29.7,-96.9,Schulenburg,TX
78957,2,30,-97.2,Smithville,TX
78959,5,29.7,-97.3,Waelder,TX
79005,39,36.4,-100.5,Booker,TX
79007,2,35.8,-101.3,Borger,TX
79009,18,34.5,-102.9,Bovina,TX
79013,191,36.05,-102,Cactus,TX
79019,1,35,-101.4,Claude,TX
79022,198,36.1,-102.6,Dalhart,TX
79027,23,34.5,-102.3,Dimmitt,TX
79029,54,35.8,-102,Dumas,TX
79031,10,34.2,-102.5,Earth,TX
79034,1,36.4,-100.2,Follett,TX
79035,196,34.6,-102.8,Friona,TX
79043,7,34.4,-102.2,Hart,TX
79044,2,35.9,-102.4,Hartley,TX
79045,234,34.9,-102.6,Hereford,TX
79064,8,34.2,-102.2,Olton,TX
79065,2,35.6,-100.8,Pampa,TX
79070,11,36.3,-100.8,Perryton,TX
79072,9,34.1,-101.8,Plainview,TX
79081,8,36.3,-101.3,Spearman,TX
79082,3,34.2,-102.3,Springlake,TX
79084,8,36.3,-101.9,Stratford,TX
79096,1,35.5,-100.3,Wheeler,TX
79102,8,35.2,-101.85,Amarillo,TX
79103,4,35.17,-101.81,Amarillo,TX
79104,12,35.2,-101.79,Amarillo,TX
79106,16,35.21,-101.89,Amarillo,TX
79107,82,35.23,-101.8,Amarillo,TX
79108,6,35.4,-101.9,Amarillo,TX
79109,7,35.16,-101.88,Amarillo,TX
79110,2,35.15,-101.87,Amarillo,TX
79118,4,35.1,-101.8,Amarillo,TX
79225,5,34.2,-99.5,Chillicothe,TX
79226,3,35,-100.8,Clarendon,TX
79235,2,33.9,-101.3,Floydada,TX
79237,1,34.9,-100.7,Hedley,TX
79312,3,34,-102.5,Amherst,TX
79323,2,33,-102.8,Denver City,TX
79325,15,34.4,-102.9,Farwell,TX
79329,1,33.7,-101.7,Idalou,TX
79331,2,32.7,-101.9,Lamesa,TX
79339,1,33.9,-102.3,Littlefield,TX
79345,1,33.3,-102.3,Meadow,TX
79347,131,34.2,-102.8,Muleshoe,TX
79355,9,33.2,-102.8,Plains,TX
79358,1,33.4,-102.2,Ropesville,TX
79360,3,32.7,-102.6,Seminole,TX
79363,1,33.7,-102.1,Shallowater,TX
79364,1,33.5,-101.7,Slaton,TX
79370,2,33.4,-100.8,Spur,TX
79382,3,33.46,-102.02,Wolfforth,TX
79401,12,33.59,-101.85,Lubbock,TX
79403,26,33.7,-101.7,Lubbock,TX
79404,15,33.52,-101.77,Lubbock,TX
79407,12,33.6,-102.1,Lubbock,TX
79410,3,33.57,-101.89,Lubbock,TX
79411,20,33.57,-101.86,Lubbock,TX
79412,29,33.55,-101.86,Lubbock,TX
79413,1,33.56,-101.88,Lubbock,TX
79414,11,33.55,-101.92,Lubbock,TX
79415,12,33.7,-101.9,Lubbock,TX
79416,10,33.61,-101.97,Lubbock,TX
79423,7,33.4,-101.9,Lubbock,TX
79424,3,33.47,-101.94,Lubbock,TX
79510,1,32.3,-99.5,Clyde,TX
79525,1,32.6,-99.8,Hawley,TX
79549,4,32.9,-100.9,Snyder,TX
79556,1,32.4,-100.4,Sweetwater,TX
79601,3,32.6,-99.6,Abilene,TX
79602,13,32.3,-99.7,Abilene,TX
79603,22,32.4,-99.9,Abilene,TX
79605,8,32.43,-99.8,Abilene,TX
79606,4,32.36,-99.83,Abilene,TX
79701,37,31.99,-102.08,Midland,TX
79703,15,31.98,-102.13,Midland,TX
79705,20,32,-102,Midland,TX
79706,37,31.9,-102,Midland,TX
79707,22,32.01,-102.2,Midland,TX
79714,5,32.3,-102.6,Andrews,TX
79719,1,31.4,-103.3,Barstow,TX
79720,6,32.3,-101.4,Big Spring,TX
79735,3,30.6,-102.7,Fort Stockton,TX
79741,1,31.9,-102.6,Goldsmith,TX
79745,12,31.9,-103.1,Kermit,TX
79756,1,31.5,-103,Monahans,TX
79761,27,31.85,-102.35,Odessa,TX
79762,35,31.9,-102.34,Odessa,TX
79763,44,31.8,-102.6,Odessa,TX
79764,32,31.9,-102.5,Odessa,TX
79765,4,31.9,-102.3,Odessa,TX
79766,18,31.7,-102.4,Odessa,TX
79772,6,31.5,-103.6,Pecos,TX
79782,4,32.2,-101.9,Stanton,TX
79789,1,31.7,-103.2,Wink,TX
79835,4,31.94,-106.59,Canutillo,TX
79838,18,31.51,-106.17,Fabens,TX
79839,3,31.4,-105.7,Fort Hancock,TX
79845,1,29.7,-104.2,Presidio,TX
79849,6,31.5,-106.2,San Elizario,TX
79851,2,31.2,-105.3,Sierra Blanca,TX
79853,16,31.43,-106.07,Tornillo,TX
79901,32,31.76,-106.48,El Paso,TX
79902,4,31.78,-106.5,El Paso,TX
79903,5,31.79,-106.45,El Paso,TX
79904,6,31.86,-106.45,El Paso,TX
79905,13,31.76,-106.43,El Paso,TX
79907,7,31.72,-106.36,El Paso,TX
79912,4,31.85,-106.54,El Paso,TX
79915,11,31.75,-106.38,El Paso,TX
79924,8,31.89,-106.43,El Paso,TX
79925,13,31.79,-106.38,El Paso,TX
79927,5,31.65,-106.27,El Paso,TX
79928,20,31.6,-106.1,El Paso,TX
79930,7,31.82,-106.46,El Paso,TX
79932,2,31.88,-106.61,El Paso,TX
79934,2,31.9,-106.5,El Paso,TX
79935,1,31.79,-106.33,El Paso,TX
79936,3,31.78,-106.31,El Paso,TX
79938,4,31.8,-106.1,El Paso,TX
80002,13,39.79,-105.1,Arvada,CO
80003,27,39.83,-105.06,Arvada,CO
80004,16,39.81,-105.12,Arvada,CO
80010,459,39.74,-104.86,Aurora,CO
80011,332,39.73,-104.79,Aurora,CO
80012,270,39.7,-104.84,Aurora,CO
80013,76,39.66,-104.77,Aurora,CO
80014,54,39.66,-104.85,Aurora,CO
80015,18,39.62,-104.78,Aurora,CO
80016,9,39.6,-104.74,Aurora,CO
80017,95,39.7,-104.78,Aurora,CO
80018,8,39.69,-104.69,Aurora,CO
80019,8,39.78,-104.71,Aurora,CO
80020,24,39.92,-105.08,Broomfield,CO
80021,3,39.9,-105.12,Broomfield,CO
80022,45,39.9,-104.8,Commerce City,CO
80026,43,40.02,-105.1,Lafayette,CO
80027,9,39.98,-105.13,Louisville,CO
80030,41,39.83,-105.03,Westminster,CO
80031,25,39.88,-105.04,Westminster,CO
80033,1,39.77,-105.1,Wheat Ridge,CO
80102,3,39.7,-104.4,Bennett,CO
80103,2,39.8,-104.1,Byers,CO
80104,9,39.3,-104.8,Castle Rock,CO
80107,1,39.4,-104.5,Elizabeth,CO
80108,4,39.45,-104.85,Castle Rock,CO
80110,43,39.65,-105.01,Englewood,CO
80111,5,39.63,-104.87,Englewood,CO
80112,3,39.56,-104.87,Englewood,CO
